CompanyID,CompanyName,Department,Address,City,Province,PostalCode,ContactName,ContactPhone,AccountNumberExactLenght,AccountNumberMinimumLength,AccountNumberMaximumLength,EditRulesForAccountNumbers,DataTypeFormatForAccountNumbers,ValidStartForAccountNumbers,InvalidStartForAccountNumbers,ValidEndForAccountnumbers,InvalidEndForAccountNumbers,Timestamp,CCIN,CompanyFrenchName,CompanyEnglishShortName,CompanyFrenchShortName,LanguageIndicator,EffectiveDate,CurrentRecord,CreditorType
"13418","SPRINGS CHRISTIAN ACADEMY","","1 -595 Lagimodiere Blvd.","WINNIPEG","MB","R2J 3X2","Michael Seemann","=""0""","9","","99","","XXXXXXXXX","S                                                                                                  ","","","","9/15/2014 8:55:52 AM","=""00000000""","","SPRINGS CA","SPRINGS CA","E","9/25/2014 12:00:00 AM","Y","CR"
"13419","METROPOLITAN PREPATORY ACADEMY","","49 Mobile Drive","TORONTO","ON","M4A 1H5","Leah Simiana","=""0""","99","","21","","XXXXXXXXXXXXXXXXXXXXX","","","","","9/15/2014 8:56:12 AM","=""00000000""","","METROPOLITAN PA","METROPOLITAN PA","E","9/25/2014 12:00:00 AM","Y","CR"
"13420","SHERIDAN COLLEGE - RESIDENCE","","1430 Trafalgar Road","OAKVILLE","ON","L6H 2L1","Bernard Dwyer X78004","=""0""","6","","99","","NNNNNN","","","","","9/24/2014 8:53:15 AM","=""00000000""","","SHERIDAN CO RES","SHERIDAN CO RES","E","9/25/2014 12:00:00 AM","Y","CR"
"13421","CASTLE FUELS KOOTENAYS","","1814 Theatre Rd","CRANBROOK","BC","V1C 7G1","kelly Cleland","=""0""","7","","99","","NNNNNNN","7                                                                                                  ","","","","2/12/2015 11:28:37 AM","=""00000000""","","CASTLE FUELS KO","CASTLE FUELS KO","E","9/25/2014 12:00:00 AM","Y","CR"
"13422","GRANT MEMORIAL BAPTIST CHURCH","","877 Wilkes  Ave.","WINNIPEG","MB","R3P 1B8","Rob Thornhill","=""0""","99","","=""08""","","NNNNNNNN","","","","","9/16/2014 8:28:58 AM","=""00000000""","","GM BAPTIST CHUR","GM BAPTIST CHUR","E","9/25/2014 12:00:00 AM","Y","CR"
"13423","ISLAND OFFICE EQUIPMENT LTD","","#104 - 3375 Whittier Ave","VICTORIA","BC","V8Z 3R1","Ashley Bailey","=""0""","99","","12","","XXXXXXXXXXXX","","","","","9/16/2014 8:29:13 AM","=""00000000""","","ISLAND OFF EQUI","ISLAND OFF EQUI","E","9/25/2014 12:00:00 AM","Y","CR"
"13424","RISTOURNE FINANCEMENT A LA CARTE","","172 Bella","ST JEAN SUR RICHELI","QC","J2X 4Y6","Serge Dupre","=""0""","9","","99","","XXXXXXXXX","","","","","9/25/2014 8:46:49 AM","90076322","RISTOURNE FINANCEMENT A LA CARTE","RISTOURNE FINAN","RISTOURNE FINAN","F","9/25/2014 12:00:00 AM","Y","CR"
"13425","MOMENTUM COFERENCING","","1111-1030 West Georgia Street","VANCOUVER","BC","V6E 2Y3","Steven Jassmann","=""0""","99","","10","","NNNNNNNNNN","","","","","9/16/2014 8:29:29 AM","=""00000000""","","MOMENTUM CONFER","MOMENTUM CONFER","E","9/25/2014 12:00:00 AM","Y","CR"
"13426","TEAHEN HOME HARDWARE BLDG SARNIA","","1272 London Road","SARNIA","ON","N7S 1P5","Karen Ramsay X 221","=""0""","99","","=""09""","","XXXXXXXXX","","","","","9/16/2014 8:29:41 AM","=""00000000""","","TEAHEN HH SARNI","TEAHEN HH SARNI","E","9/25/2014 12:00:00 AM","Y","CR"
"13427","CS DES PATRIOTES - EFFETS SCOLAIRE","","1740 Rue Roberval","BRUNO DE MONTARVILL","QC","J3V 3R3","Caroline Poissant X 3316","=""0""","19","","99","S","AANNNNNNNNNNNNNNNNN","ES                                                                                                 ","","","","10/23/2014 8:48:39 AM","90087962","CS DES PATRIOTES - EFFETS SCOLAIRE","CS DES PATRIOTE","CS DES PATRIOTE","F","9/25/2014 12:00:00 AM","Y","CR"
"13428","RURALLYNX","","805 County Road","HAVELOCK","ON","K0L 1Z0","Ray Abrams","=""0""","99","","20","","XXXXXXXXXXXXXXXXXXXX","","","","","4/2/2015 3:21:40 PM","=""00000000""","","RURALLYNX","RURALLYNX","E","9/25/2014 12:00:00 AM","Y","CR"
"13429","ARCHER'S POULTRY FARM","","15738 COUNTY ROAD 2","BRIGHTON","ON","K0K 1H0","STUART ARCHER","=""0""","6","","99","","XXXXXX","","","","","10/20/2014 10:14:02 AM","=""00000000""","","ARCHER'S FARM","ARCHER'S FARM","E","10/23/2014 12:00:00 AM","Y","CR"
"13430","VICTOR BERNARD & SONS LTD","","PO BOX 2006","CHARLO","NB","E8E 2W8","Helene Bernard","=""0""","99","","10","","XXXXXXXXXX","","","","","10/20/2014 10:13:51 AM","=""00000000""","VICTOR BERNARD & FILS LTEE","VICTOR BERNARD","VICTOR BERNARD","E","10/23/2014 12:00:00 AM","Y","CR"
"13431","SCHARFSTEIN GIBBINGS WALEN FISHER","","500, 111-2nd Avenue South","SASKATOON","SK","S7K 1K6","Linda Shynkaruk","=""0""","99","","=""08""","","NNNNNNNN","","","","","10/15/2014 8:40:13 AM","=""00000000""","","SCHARFSTEIN &CO","SCHARFSTEIN &CO","E","10/23/2014 12:00:00 AM","Y","CR"
"13433","AG ENERGY CO-OPERATIVE LTD","","45 Speedvale Ave. East Unit#2","GUELPH","ON","N1H 1J2","John Manera","=""0""","99","","10","","NNNNNNNNNN","","","","","10/23/2014 8:45:20 AM","90090360","","AG ENERGY CO-OP","AG ENERGY CO-OP","E","10/23/2014 12:00:00 AM","Y","CR"
"13434","CANTERRA SEEDS","","201-1475 Chevrier Blvd","WINNIPEG","MB","R3T 1Y7","Karen Hogaboam","=""0""","4","","99","","NNNN","1 2 3 4                                                                                            ","","","","11/28/2014 2:29:45 PM","=""00000000""","","CANTERRA SEEDS","CANTERRA SEEDS","E","10/23/2014 12:00:00 AM","Y","CR"
"13435","CLARK'S POULTRY INC.","","BOX 48, Site 520, R.R 5","BRANDON","MB","R7A 5Y5","Peggy Percival","=""0""","8","","99","","XXXXXXXX","","","","","10/15/2014 8:40:45 AM","=""00000000""","","CLARK'S POULTRY","CLARK'S POULTRY","E","10/23/2014 12:00:00 AM","Y","CR"
"13436","STRATA PLAN LMS600","","C/O #202-224 West Esplanade","NORTH VANCOUVER","BC","V7M 1A4","Marilyn Gale","=""0""","99","","15","","XXXXXXXXXXXXXXX","","","","","10/16/2014 10:33:26 AM","=""00000000""","","STRATA LMS600","STRATA LMS600","E","10/23/2014 12:00:00 AM","Y","CR"
"13437","HEARTLAND ANIMAL HOSPITAL & VET SER","","#8451 Road 164, PO BOX 66","LISTOWEL","ON","N4W 3H2","Colleen Crossland ext 306","=""0""","5","","99","","NNNNN","","","","","12/17/2014 11:43:42 AM","=""00000000""","","HEARTLANDANIMAL","HEARTLANDANIMAL","E","10/23/2014 12:00:00 AM","Y","CR"
"13438","ROYAL BUILDING SOLUTIONS","","3886 Commerce Road","LONDON","ON","N6N 1P8","Grant Pearson","=""0""","99","","12","","NNNNNNNNNNNN","","","","","10/15/2014 8:41:23 AM","=""00000000""","ROYAL SOLUTIONS DE BATIMENT","ROYAL BUILDING","ROYAL BUILDING","E","10/23/2014 12:00:00 AM","Y","CR"
"13439","IFR WORKWEAR INC.","","99 Quinn Avenue","RED DEER","AB","T4R 0P7","Erin Buckland","=""0""","99","","=""07""","","XXXXXXX","","","","","12/3/2014 8:16:10 AM","=""00000000""","","IFR WORKWEAR","IFR WORKWEAR","E","10/23/2014 12:00:00 AM","Y","CR"
"13440","MUNICIPALITE DE LAMBTON-TAXES","","230 Rue Du College","LAMBTON","QC","G0M 1H0","Maryse Champagne","=""0""","10","","99","","NNNNNNNNNN","","","","","10/23/2014 8:46:48 AM","90042546","MUNICIPALITE DE LAMBTON-TAXES","M.LAMBTON-TAXES","M.LAMBTON-TAXES","F","10/23/2014 12:00:00 AM","Y","CR"
"13441","MUN DE SAINT-ALEXIS-DE-MONTS-TAXES","","101 Hotel-de-Ville","ST-ALEXIS-DES-MONTS","QC","J0K 1V0","Lyne Vincent x 2835","=""0""","10","","99","","NNNNNNNNNN","","","","","10/23/2014 8:47:39 AM","90089327","MUN DE SAINT-ALEXIS-DE-MONTS-TAXES","MUNI ST-ALEXIS","MUNI ST-ALEXIS","F","10/23/2014 12:00:00 AM","Y","CR"
"13442","MUN. ST-AMBROISE-DE-KILDARE-TAXES","","850 Rue Principale","ST-AMBROISE-KILDARE","QC","J0K 1C0","Line Laporte","=""0""","99","","19","","NNNNNNNNNNNNNNNNNNN","","","","","10/23/2014 8:51:00 AM","90088033","MUN. ST-AMBROISE-DE-KILDARE-TAXES","MUN.ST-AMBROISE","MUN.ST-AMBROISE","F","10/23/2014 12:00:00 AM","Y","CR"
"13443","JAM INDUSTRIES LTD","","21000 Trans-Canada Highway","BAIE D'URFE","QC","H9X 4B7","Viola Reid","=""0""","99","","=""09""","","XXXXXXXXX","","","","","10/23/2014 8:51:49 AM","90088578","","JAM INDUSTRIES","JAM INDUSTRIES","E","10/23/2014 12:00:00 AM","Y","CR"
"13444","PEI WORKERS COMPENSATION BOARD","","14 Weymouth Street, PO BOX 757","CHARLOTTETOWN","PE","C1A 7L7","Annette Johnson","=""0""","99","","=""06""","","NNNNNN","","","","","3/10/2015 3:35:51 PM","=""00000000""","","WCB - PEI","WCB - PEI","E","10/23/2014 12:00:00 AM","Y","CR"
"13445","BOUTHILLIER-ROUX","","200-9100 Boul. De L'Acadie","MONTREAL","QC","H4N 3H7","Hugo Dulac","=""0""","99","","=""09""","","NNNNNNNNN","","","","","10/23/2014 8:52:28 AM","90014112","BOUTHILLIER-ROUX","BOUTHILLIERROUX","BOUTHILLIERROUX","F","10/23/2014 12:00:00 AM","Y","CR"
"13446","HUMANIA ASSURANCE INC","","1555 Girouard ouest, C.P 1000","ST-HYACINTHE","QC","J2S 7C8","Carole Glasson","=""0""","16","","99","S","NNNNNNNNNNNNNNNN","","","","","12/3/2014 3:00:13 PM","90089933","HUMANIA ASSURANCE INC","HUMANIA ASSURAN","HUMANIA ASSURAN","F","10/23/2014 12:00:00 AM","Y","CR"
"13447","VILLE ROUYN-NORANDA-BAUX-VILL.PERMI","","100 Rue Taschereau Est, C.P 220","ROUYN-NORANDA","QC","J9X 5C3","Caroline Kelly x 7369","=""0""","19","","99","","NNNNNNNNNNNNNNNNNNN","","","","","10/23/2014 8:53:07 AM","90089407","VILLE ROUYN-NORANDA-BAUX-VILL.PERMI","V R-NORANDA BAU","V R-NORANDA BAU","F","10/23/2014 12:00:00 AM","Y","CR"
"13448","VANCOUVER FIRE & RADIUS SECURITY","","22131 Fraserwood Way","RICHMOND","BC","V6W 1J5","Marciano Adao ext 226","=""0""","6","","99","","NNNNNN","","","","","10/16/2014 8:45:56 AM","=""00000000""","","VANCOUVER FIRE","VANCOUVER FIRE","E","10/23/2014 12:00:00 AM","Y","CR"
"13449","C.F. PETRO PRO","","2408 Perth Road","GLENBURNE","ON","K0H 1S0","Wayne Clancy","=""0""","7","","99","","XXXXXXX","CFP                                                                                                ","","","","10/16/2014 8:46:07 AM","=""00000000""","","C.F. PETRO PRO","C.F. PETRO PRO","E","10/23/2014 12:00:00 AM","Y","CR"
"13450","CENTRE DU PONCEAU COURVAL INC.","","1416 St-Pierre","ST-ZEPHIRIN-COURVAL","QC","J0G 1V0","Manon Lemire","=""0""","99","","=""08""","","NNNNNNNN","","","","","10/23/2014 8:53:42 AM","90089416","CENTRE DU PONCEAU COURVAL INC.","PONCEAU COURVAL","PONCEAU COURVAL","F","10/23/2014 12:00:00 AM","Y","CR"
"13451","CITY OF TERRACE - UTILITIES","","3215 Eby Street","TERRACE","BC","V8G 2X8","Lori Almgren","=""0""","13","","99","","NNNXXXXXXXNNN","=""000                                                                                                ""","","=""000                                                                                                ""","","10/23/2014 8:54:34 AM","90090155","","CITY TERRACE-UT","CITY TERRACE-UT","E","10/23/2014 12:00:00 AM","Y","CR"
"13452","GOLD BUSINESS MACHINES LTD","","1050 Winnipeg St","REGINA","SK","S4R 8P8","Ashley Bailey","=""0""","99","","12","","XXXXXXXXXXXX","","","","","10/16/2014 8:46:20 AM","=""00000000""","","GBM LTD","GBM LTD","E","10/23/2014 12:00:00 AM","Y","CR"
"13453","GOLD BUSINESS TECHNOLOGIES-KAMLOOPS","","#1-953 Laval Crescent","KAMLOOPS","BC","V2C 5P4","Ashley Bailey","=""0""","99","","12","","XXXXXXXXXXXX","","","","","10/16/2014 8:47:46 AM","=""00000000""","","GBT-KAMLOOPS","GBT-KAMLOOPS","E","10/23/2014 12:00:00 AM","Y","CR"
"13455","NEW  WATER LTD","","135 Sunrise Rd, Bag 1300","PEACE RIVER","AB","T8S 1Y9","Bob Madore","=""0""","9","","99","","XXXXXXXXX","","","","","10/20/2014 10:13:44 AM","=""00000000""","NEW  WATER LTD","NEW  WATER LTD","NEW  WATER LTD","E","10/23/2014 12:00:00 AM","Y","CR"
"13456","CHS DYNACARE","","Box 245","BEISSKER","AB","T0M 0G0","Brian Thiessen","=""0""","6","","99","","NNNNNN","","","","","10/23/2014 8:55:12 AM","90082921","","CHS DYNACARE","CHS DYNACARE","E","10/23/2014 12:00:00 AM","Y","CR"
"13457","CO-AUTO CO-OPERATIVE INC.","","441 Hanlan Road","WOODBRIDGE","ON","L4L 3T1","Janette Andrade","=""0""","99","","=""07""","","XXXXXXX","","","","","10/17/2014 8:37:06 AM","=""00000000""","","CO-AUTO CO-OP","CO-AUTO CO-OP","E","10/23/2014 12:00:00 AM","Y","CR"
"13458","MEUBLES JC PERREAULT INC.","","5 Industrielle,","ST-ROCH L'ACHIGAN","QC","J0K 3H0","Dorys Morin","=""0""","6","","99","","NNNNNN","","","","","5/6/2015 1:25:05 PM","90087150","MEUBLES JC PERREAULT INC.","M JC PERREAULT","M JC PERREAULT","F","10/23/2014 12:00:00 AM","Y","CR"
"13459","TOROMONT CAT","","3131 Highway 7 West","CONCORD","ON","L4K 1B7","Ann Wel","=""0""","99","","=""07""","","XXXXXXX","","","","","10/23/2014 8:56:21 AM","90090020","","TOROMONT CAT","TOROMONT CAT","E","10/23/2014 12:00:00 AM","Y","CR"
"13460","TERAGON DEVELOPMENTS & CONSTRUCTION","","20610 44A Ave,","LANGLEY","BC","V3A 3E9","Chad La Pointe","=""0""","99","","12","","NNNNNNNNNNNN","20                                                                                                 ","","","","10/17/2014 8:37:10 AM","=""00000000""","","TERAGON DEVELOP","TERAGON DEVELOP","E","10/23/2014 12:00:00 AM","Y","CR"
"13461","THE REVIEW-MIRROR","","43 Bedford St.","WESTPORT","ON","K0G 1X0","Howie Crichton","=""0""","99","","=""06""","","NNNNNN","","","","","12/3/2014 8:06:19 AM","90089185","","REVIEW-MIRROR","REVIEW-MIRROR","E","10/23/2014 12:00:00 AM","Y","CR"
"13462","BATTELFORD'S BOYS AND GIRLS CLUB","","1301 - 104th Street","NORTH BATTLEFORD","SK","S9A 1N9","Sherry Woodbridge","=""0""","10","","99","","XXXXXXXXXX","","","","","12/3/2014 8:08:40 AM","=""00000000""","","BOYS&GIRLS CLUB","BOYS&GIRLS CLUB","E","10/23/2014 12:00:00 AM","Y","CR"
"13463","SAIT HONOURS REWARDS MASTERCARD","","3699-63 Avenue NE","CALGARY","AB","T3J 0G7","Shannon Dirksen","=""0""","16","","99","M","NNNNNNNNNNNNNNNN","522002                                                                                             ","","","","10/17/2014 8:37:18 AM","=""00000000""","","SAIT MASTERCARD","SAIT MASTERCARD","E","10/23/2014 12:00:00 AM","Y","CR"
"13464","TOWN OF DELISLE TAXES","","Box 40","DELISLE","SK","S0L 0P0","Mark Dubkowsk","=""0""","7","","99","","NNNNNNN","","","","","10/20/2014 10:13:33 AM","=""00000000""","TOWN OF DELISLE TAXES","TWN DELISLE TAX","TWN DELISLE TAX","E","10/23/2014 12:00:00 AM","Y","CR"
"13465","TOWN OF DELISLE UTILITIES","","BOX 40","DELISLE","SK","S0L 0P0","Mark Dubkowski","=""0""","8","","99","","NNNNNNNN","","","","","10/20/2014 10:14:12 AM","=""00000000""","TOWN OF DELISLE UTILITIES","DELISLE TWN UTL","DELISLE TWN UTL","E","10/23/2014 12:00:00 AM","Y","CR"
"13466","TVC CANADA","","475 Hood Rd","MARKHAM","ON","L3R 0S8","Sarah Taylor","=""0""","6","","99","","NNNNNN","","","","","11/20/2014 9:12:40 AM","90090565","","TVC CANADA","TVC CANADA","E","11/20/2014 12:00:00 AM","Y","CR"
"13467","XCOPPER","","301-245 Fairview Mall Dr","TORONTO","ON","M2J 4J1","Alla Kour","=""0""","6","","99","","NNNNNN","","","","","10/23/2014 12:09:07 PM","90091092","","XCOPPER","XCOPPER","E","10/23/2014 12:00:00 AM","Y","CR"
"13468","KITIKMEOT COMMUNITY FUTURES INCORPO","","BOX 1331","CAMBRIDGE BAY","NU","X0B 0C0","Marg Epp","=""0""","99","","=""04""","","NNNN","","","","","10/20/2014 10:12:53 AM","=""00000000""","","KITIKMEOT COMMU","KITIKMEOT COMMU","E","10/23/2014 12:00:00 AM","Y","CR"
"13469","EMMANUEL BIBLE COLLEGE","","100 Fergus Ave","KITCHENER","ON","N2A 2H2","Anita Boles ext 223","=""0""","99","","10","","NNNNNNNNNN","","","","","10/17/2014 8:37:22 AM","=""00000000""","","EMMANUEL BIBLE","EMMANUEL BIBLE","E","10/23/2014 12:00:00 AM","Y","CR"
"13470","PLAN MAJOR","","763 St-Joseph","GATINEAU","QC","J8Y 4B7","Christian Rivard x 217","=""0""","99","","15","","XXXXXXXXXXXXXXX","","","","","12/29/2014 10:03:56 AM","90079659","PLAN MAJOR","PLAN MAJOR","PLAN MAJOR","E","10/23/2014 12:00:00 AM","Y","CR"
"13471","STINGRAY360","","730 Wellington Street","MONTREAL","QC","H3C 1T4","Christopher Freeman x 2364","=""0""","6","","99","","NNNNNN","1                                                                                                  ","","","","10/23/2014 12:13:09 PM","90089817","STINGRAY360","STINGRAY360","STINGRAY360","E","10/23/2014 12:00:00 AM","Y","CR"
"13472","HAMLET OF ULUKHAKTOK","","PO BOX 157, LOT 1 BLOCK 9","ULUKHAKTOK","NT","X0E 0S0","Agnes Aleekuk","=""0""","99","","=""06""","","XXXXXX","","","","","1/15/2015 2:52:02 PM","=""00000000""","","HAMLET OF ULUKH","HAMLET OF ULUKH","E","10/23/2014 12:00:00 AM","Y","CR"
"13473","CRD BYLAW & ANIMAL CARE SERVICES","","625 Fisgard Street PO Box 1000","VICTORIA","BC","V8W 2S6","Amber Genero","=""0""","99","","=""08""","","NNNNNNNN","","","","","11/20/2014 8:41:15 AM","90090958","","CRD BYLAW ACS","CRD BYLAW ACS","E","11/20/2014 12:00:00 AM","Y","CR"
"13474","UNSOLVED CRIME PUBLICATIONS","","295 English Dr.","MONCTON","NB","E1E 0J3","Ruth Copp ext 307","=""0""","99","","13","","XXXXXXXXXXXXX","UCP                                                                                                ","","","","10/24/2014 8:26:00 AM","90091145","","UNSOLVED CRIME","UNSOLVED CRIME","E","10/23/2014 12:00:00 AM","Y","CR"
"13475","HJV FARM EQUIPMENT","","5900 COUNTY ROAD 10","ALLISTON","ON","L9R 1V2","Corrinna Snow","=""0""","99","","10","","XXXXXXXXXX","","","","","10/29/2014 1:34:30 PM","=""00000000""","","HJV FARM EQUIPM","HJV FARM EQUIPM","E","10/23/2014 12:00:00 AM","Y","CR"
"13476","GOLD-TECH","","687 Meloche Ave","DORVAL","QC","H9P 2S4","Saff Golombek","=""0""","7","","99","","XXXXXXX","","","","","10/23/2014 2:50:27 PM","=""00000000""","","GOLD-TECH","GOLD-TECH","E","10/24/2014 12:00:00 AM","Y","CR"
"13477","GOVERNMENT OF NUNAVUT PROPERTY TAX","Attn Financial Controls","PO Box 1000 Station 400","IQALUIT","NU","X0A 0H0","Kenny Yu","=""0""","10","","99","","NNNNNNNNNN","","","","","12/3/2014 8:09:25 AM","=""00000000""","","GOV NUNAVUT PTX","GOV NUNAVUT PTX","E","11/20/2014 12:00:00 AM","Y","CR"
"13478","CANADA APPRENTICE LOAN PROGRAM","","939 Eglinton Avenue East","TORONTO","ON","M4G 4H7","Samina Mussaji","=""0""","7","","99","","NNNNNNN","3                                                                                                  ","","","","12/18/2014 9:28:27 AM","90091387","","CAN APPRENTICE","CAN APPRENTICE","E","12/18/2014 12:00:00 AM","Y","CR"
"13479","FAIRVIEW RURAL WATER PROJECT LTD","","BOX 642","FAIRVIEW","AB","T0H 1L0","Patti Klemchuk","=""0""","6","","99","","XXXXXX","","","","","11/12/2014 10:54:35 AM","=""00000000""","","FAIRVIEW RURAL","FAIRVIEW RURAL","E","11/20/2014 12:00:00 AM","Y","CR"
"13481","ALLIANCE NORTH","","19 ENTERPRISE DRIVE","LONDON","ON","N6N 1A3","Brett Canby","=""0""","6","","99","","NNNNNN","","","","","11/18/2014 12:28:58 PM","=""00000000""","","PRA GROUP CANAD","PRA GROUP CANAD","E","11/20/2014 12:00:00 AM","Y","CR"
"13482","REGINA MOTOR PRODUCTS","","Box 710","REGINA","SK","S4P 3A8","Chantelle Haw","=""0""","99","","=""08""","","NNNNNNNN","","","","","11/13/2014 11:59:06 AM","=""00000000""","","REGINA MOTOR PR","REGINA MOTOR PR","E","11/20/2014 12:00:00 AM","Y","CR"
"13483","IMPACT TELECOM","","602 - 55 Eglinton Avenue East","TORONTO","ON","M4P 1G8","Tom Bowers","=""0""","99","","11","","NNNNNNNNNNN","","","","","2/9/2015 11:14:18 AM","90017958","","IMPACT TELECOM","IMPACT TELECOM","E","12/18/2014 12:00:00 AM","Y","CR"
"13484","ICS CANADA OPERATIONS","","610-245 Victoria Ave","WESTMOUNT","QC","H3Z 2M6","Catherine Latoski","=""0""","8","","99","","NNNNNNNN","8                                                                                                  ","","","","12/18/2014 9:34:03 AM","90014309","","ICS CANADA OP","ICS CANADA OP","E","12/18/2014 12:00:00 AM","Y","CR"
"13485","MUNICIPALITE D'ALBANEL","","160 Rue Principale","ALBANEL","QC","G8M 3J5","Rejean Hudon  EXT 3102","=""0""","16","","99","","NNNNNNNNNNNNNNNN","","","","","11/28/2014 2:56:24 PM","90039079","","MUNI D'ALBANEL","MUNI D'ALBANEL","F","11/20/2014 12:00:00 AM","Y","CR"
"13486","ALLISTON FEED SERVICE LTD (1995)","","180 Albert St W","ALLISTON","ON","L9R 1E3","Kathy Macklin  EXT 22","=""0""","6","","99","","XXXXXX","","","","","11/18/2014 12:28:50 PM","=""00000000""","","ALLISTON FEED S","ALLISTON FEED S","E","11/20/2014 12:00:00 AM","Y","CR"
"13487","SHARPE FARM SUPPLIES LTD","","7707 MILL ROAD","GUELPH","ON","N1H 6J1","Paul Sharpe","=""0""","6","","99","","XXXXX","","","","","11/12/2014 10:58:08 AM","=""00000000""","","SHARPE FARM SUP","SHARPE FARM SUP","E","11/20/2014 12:00:00 AM","Y","CR"
"13488","SOUTHERN HEALTH-SANTE SUD","","BOX 470, 94 PRINCIPALE STREET","LA BROQUERIE","MB","R0A 0W0","DANIELLE DUPUIS","=""0""","99","","10","","XXXXXXXXXX","","","","","2/19/2015 1:31:36 PM","=""00000000""","","SOUTHERN HEALTH","SOUTHERN HEALTH","E","11/20/2014 12:00:00 AM","Y","CR"
"13495","TAYLOR AUTOMOTIVE QUESNEL","","449 Legion Drive","QUESNEL","BC","V2J 2A5","Erin Deskson","=""0""","99","","=""06""","","XXXXXX","","","","","2/12/2015 12:05:49 PM","=""00000000""","","TAYLOR AUTO QUE","TAYLOR AUTO QUE","E","11/20/2014 12:00:00 AM","Y","CR"
"13496","TAYLOR AUTOMOTIVE WILLIAM LAKE","","345 N Mackenzie Avenue","WILLIAM LAKE","BC","V2G 1N4","Erin Derksen","=""0""","99","","=""06""","","XXXXXX","","","","","2/12/2015 12:06:08 PM","=""00000000""","","TAYLOR AUTO WIL","TAYLOR AUTO WIL","E","11/20/2014 12:00:00 AM","Y","CR"
"13497","TOWN OF BENTLEY","","PO BOX 179","BENTLEY","AB","T0C 0J0","Elizabeth Smart","=""0""","99","","10","","NNNNNNNNNN","","","","","2/11/2015 10:25:14 AM","=""00000000""","","TOWN OF BENTLEY","TOWN OF BENTLEY","E","11/20/2014 12:00:00 AM","Y","CR"
"13498","INTERNET PAPINEAU INC","","188, rue Jeanne-D'arc , suite 203","Papineauville","QC","J0V 1R0","Martine Leduc EXT 5001","=""0""","11","","99","","NNNNNNNNNNN","","","","","11/20/2014 9:23:38 AM","90090743","","INTER PAPINEAU","INTER PAPINEAU","F","11/20/2014 12:00:00 AM","Y","CR"
"13499","AUTOBUS GALLAND LTEE","","3874 CH DU SOUVENIR","QUEBEC","QC","H7R 2H6","Louise Lapierre","=""0""","7","","99","","NNNNNNN","","","","","4/6/2015 2:21:39 PM","=""00000000""","","AUTOBUS GALLAND","AUTOBUS GALLAND","E","11/20/2014 12:00:00 AM","Y","CR"
"13500","BIRCH HILLS GAS CO-OP LTD","","BOX 156","WANHAM","AB","T0H 3P0","Susan Larson","=""0""","5","","99","","NNNNN","","","","","11/24/2014 2:25:09 PM","=""00000000""","","BIRCH HIILLS GA","BIRCH HIILLS GA","E","11/20/2014 12:00:00 AM","Y","CR"
